,address,categories,city,country,latitude,longitude,menus max amount,menus min amount,menus name,postal code,postalCode,province
160,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,16.95,13.95,Greek Pizza,Original Giorgio's,21030,MD
161,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,17.95,14.95,Italiano Pizza,Original Giorgio's,21030,MD
162,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,16.95,13.95,Margherita Pizza,Original Giorgio's,21030,MD
163,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,17.95,14.95,Mediterranean Pizza,Original Giorgio's,21030,MD
164,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,17.95,14.95,Monte Carlo Pizza (white),Original Giorgio's,21030,MD
165,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,9.95,5.95,Pizza Burger,Original Giorgio's,21030,MD
166,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,4.95,4.95,Pizza Fries,Original Giorgio's,21030,MD
167,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,9.95,5.95,Pizza Steak,Original Giorgio's,21030,MD
168,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,9.95,5.95,Pizza Sub,Original Giorgio's,21030,MD
169,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,17.95,14.95,Seafood Pizza,Original Giorgio's,21030,MD
170,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,17.95,14.95,Sicilian Pizza,Original Giorgio's,21030,MD
171,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,4.95,4.95,Two Slices of Cheese Pizza,Original Giorgio's,21030,MD
173,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,16.95,13.95,Veggie Lovers Pizza,Original Giorgio's,21030,MD
174,14 Scott Adam Rd,"Pizza Place,Mediterranean Restaurant,Take Out Restaurants,Caterers,Restaurants,Pizza",Cockeysville,US,39.47173,-76.63863,15.95,12.95,White Pizza,Original Giorgio's,21030,MD
177,4940 E Ray Rd,"Pizza,Restaurants,Pizza Place,Pizza Place Ahwatukee Foothills",Phoenix,US,33.31993,-111.97697,15.99,15.99,Pizza Mexicana,Peter Piper Pizza,85044,AZ
180,14805 W 64th Ave,"Sales Promotions & Counseling Services,Sales Consultants",Arvada,US,39.812653000000005,-105.166004,12.0,12.0,White Pizza,Martinizing,80007,CO
181,400 S Orlando Ave,"Pizza Place,American Restaurant,Karaoke Bar,Pizza Place, American Restaurant, and Karaoke Bar",Maitland,US,28.62476934,-81.36355922,18.5,18.5,Pizza Blanca,Nypd Pizza,32751,FL
182,400 S Orlando Ave,"Pizza Place,American Restaurant,Karaoke Bar,Pizza Place, American Restaurant, and Karaoke Bar",Maitland,US,28.62476934,-81.36355922,17.45,17.45,Pizza Bomba,Nypd Pizza,32751,FL
183,400 S Orlando Ave,"Pizza Place,American Restaurant,Karaoke Bar,Pizza Place, American Restaurant, and Karaoke Bar",Maitland,US,28.62476934,-81.36355922,13.95,13.95,Pizza Margherita,Nypd Pizza,32751,FL
184,1 Corporate Dr,"Deli / Bodega,Delicatessens,Restaurants,Restaurant",Shelton,US,41.27626,-73.12953,5.25,5.25,Chicken Pizza,Enterprise Deli,6484,CT
185,4952 Merrick Rd,Pizza Place,Massapequa Park,US,40.66648,-73.452324,20.5,20.5,Spicy Buffalo Pizza,Pizza Bistro,11762,NY
186,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,16.95,14.95,Baked Ziti Pizza,Riccardo's Pizza,7663,NJ
187,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,14.0,12.75,Capelli Pizza,Riccardo's Pizza,7663,NJ
188,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,16.95,14.95,Cheesesteak Pizza,Riccardo's Pizza,7663,NJ
189,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,16.95,14.95,Chicken Parmigiana Pizza,Riccardo's Pizza,7663,NJ
190,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,16.25,14.25,Grandma Pizza,Riccardo's Pizza,7663,NJ
191,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,16.95,14.95,Hawaiian Pizza,Riccardo's Pizza,7663,NJ
192,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,19.99,19.99,Large Pizza and Mussels,Riccardo's Pizza,7663,NJ
193,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,16.99,16.99,Large Pizza Cheese,Riccardo's Pizza,7663,NJ
194,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,37.99,37.99,Order 3 Large Pizzas and Get The 4th Pizza Free,Riccardo's Pizza,7663,NJ
195,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,16.95,14.95,Primavera Pizza,Riccardo's Pizza,7663,NJ
196,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,16.95,14.95,Vegetarian Pizza,Riccardo's Pizza,7663,NJ
197,522 Saddle River Rd,"Italian Restaurant,Restaurant",Saddle Brook,US,40.909079999999996,-74.09194000000001,14.0,12.0,White Pizza,Riccardo's Pizza,7663,NJ
198,932 S 10th St,"Italian Restaurant,Restaurants,Restaurant Equipment & Supplies Retail",Philadelphia,US,39.938407,-75.159763,8.95,8.95,Pizza Burger,Carluccio's,19147,PA
199,932 S 10th St,"Italian Restaurant,Restaurants,Restaurant Equipment & Supplies Retail",Philadelphia,US,39.938407,-75.159763,3.5,3.5,Pizza Fries,Carluccio's,19147,PA
200,932 S 10th St,"Italian Restaurant,Restaurants,Restaurant Equipment & Supplies Retail",Philadelphia,US,39.938407,-75.159763,7.25,7.25,Pizza Steak,Carluccio's,19147,PA
201,775 Goodman Rd E,"Take Out Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Southaven,US,34.962692,-89.97584499999999,4.59,2.99,Pizza Bread,Avellino's Pizza,38671,MS
202,133 Back River Neck Rd,"Pizza,Restaurants",Essex,US,39.309917,-76.44596999999999,16.99,12.99,Greek Pizza,Prima Pizza,21221,MD
203,133 Back River Neck Rd,"Pizza,Restaurants",Essex,US,39.309917,-76.44596999999999,3.49,3.49,Pizza Bites,Prima Pizza,21221,MD
204,133 Back River Neck Rd,"Pizza,Restaurants",Essex,US,39.309917,-76.44596999999999,8.99,5.5,Pizza Burger,Prima Pizza,21221,MD
205,133 Back River Neck Rd,"Pizza,Restaurants",Essex,US,39.309917,-76.44596999999999,3.99,3.99,Pizza Fries,Prima Pizza,21221,MD
206,133 Back River Neck Rd,"Pizza,Restaurants",Essex,US,39.309917,-76.44596999999999,8.99,5.5,Pizza Steak,Prima Pizza,21221,MD
207,133 Back River Neck Rd,"Pizza,Restaurants",Essex,US,39.309917,-76.44596999999999,8.99,5.5,Pizza Sub,Prima Pizza,21221,MD
208,133 Back River Neck Rd,"Pizza,Restaurants",Essex,US,39.309917,-76.44596999999999,16.99,12.99,Steak Pizza,Prima Pizza,21221,MD
209,133 Back River Neck Rd,"Pizza,Restaurants",Essex,US,39.309917,-76.44596999999999,13.99,7.99,White Pizza,Prima Pizza,21221,MD
210,22507 Plymouth Rd,"Pizza Place,Take Out Restaurants,Caterers,Pizza Place North West Detroit,Restaurants,Pizza",Redford,US,42.371590000000005,-83.26215,3.75,3.75,Pizza  Burger,Prince Pizza,48239,MI
211,22507 Plymouth Rd,"Pizza Place,Take Out Restaurants,Caterers,Pizza Place North West Detroit,Restaurants,Pizza",Redford,US,42.371590000000005,-83.26215,3.75,3.75,Pizza Fries,Prince Pizza,48239,MI
212,901 Nordic Dr,"Pizza Place,Take Out Restaurants,Restaurants,Sandwich Shops,Pizza",White Lake,US,42.650524,-83.52507,11.99,11.99,8 Corner Pizza,Jet's Pizza,48383,MI
213,901 Nordic Dr,"Pizza Place,Take Out Restaurants,Restaurants,Sandwich Shops,Pizza",White Lake,US,42.650524,-83.52507,5.99,5.99,Pizza,Jet's Pizza,48383,MI
215,8028 S Emerson Ave,Pizza Place,Indianapolis,US,39.64946776,-86.08348131,1.42,1.42,Cheese Pizza,Greek's Pizzeria,46237,IN
216,8028 S Emerson Ave,Pizza Place,Indianapolis,US,39.64946776,-86.08348131,18.76,18.76,Gourmet Chicken Ranch Pizza,Greek's Pizzeria,46237,IN
217,8028 S Emerson Ave,Pizza Place,Indianapolis,US,39.64946776,-86.08348131,19.22,19.22,Gourmet Meat Pizzatm,Greek's Pizzeria,46237,IN
218,8028 S Emerson Ave,Pizza Place,Indianapolis,US,39.64946776,-86.08348131,7.99,7.99,Mexico City Grill Pizza,Greek's Pizzeria,46237,IN
219,8028 S Emerson Ave,Pizza Place,Indianapolis,US,39.64946776,-86.08348131,5.99,5.99,Mexico City Pizza,Greek's Pizzeria,46237,IN
220,8028 S Emerson Ave,Pizza Place,Indianapolis,US,39.64946776,-86.08348131,18.35,18.35,White Pizza,Greek's Pizzeria,46237,IN
221,1818 Manhattan Blvd,"Restaurants,Take Out Restaurants,Fast Food Restaurants,American Restaurants,Creole & Cajun Restaurants,Restaurant,Breakfast Brunch & Lunch Restaurants,,Snack Place",Harvey,US,29.88751,-90.056046,6.49,5.49,Pizza,The Spud Spot,70058,LA
222,406 E Colfax Ave,"Restaurant,Chinese,Chinese Restaurant",Denver,US,39.739883,-104.98201,1.2,1.2,Pizza Roll,China Kitchen,80203,CO
223,200 E Main Cross St,"American Restaurants,Bars,Party and Event Planners,Brew Pubs,Meeting and Event Planning Services,Banquet Halls and Reception Facilities,Seafood Restaurants,Caterers,Taverns,Pizza,Restaurants,Business Services,Expos Conventions,Bars Clubs,Bars Pubs,Event Planning,Banquet Rooms,Reception Centers,Party Planners,Bed Breakfasts,Hotels Motels,Conventions,Wholesale Industrial Inspection Devices,Lounge",Findlay,US,41.03949,-83.64813000000001,8.75,8.75,Berlin Pizza,Tavern At The Inn,45840,OH
224,200 E Main Cross St,"American Restaurants,Bars,Party and Event Planners,Brew Pubs,Meeting and Event Planning Services,Banquet Halls and Reception Facilities,Seafood Restaurants,Caterers,Taverns,Pizza,Restaurants,Business Services,Expos Conventions,Bars Clubs,Bars Pubs,Event Planning,Banquet Rooms,Reception Centers,Party Planners,Bed Breakfasts,Hotels Motels,Conventions,Wholesale Industrial Inspection Devices,Lounge",Findlay,US,41.03949,-83.64813000000001,7.75,7.75,Pizza Bruschetta,Tavern At The Inn,45840,OH
225,200 E Main Cross St,"American Restaurants,Bars,Party and Event Planners,Brew Pubs,Meeting and Event Planning Services,Banquet Halls and Reception Facilities,Seafood Restaurants,Caterers,Taverns,Pizza,Restaurants,Business Services,Expos Conventions,Bars Clubs,Bars Pubs,Event Planning,Banquet Rooms,Reception Centers,Party Planners,Bed Breakfasts,Hotels Motels,Conventions,Wholesale Industrial Inspection Devices,Lounge",Findlay,US,41.03949,-83.64813000000001,12.5,12.5,Shrimp Scampi Pizza,Tavern At The Inn,45840,OH
226,10300 Forest Hill Blvd,"Pizza Place,Take Out Restaurants,American Restaurants,Restaurants,Italian Restaurants,Pizza",Wellington,US,26.64711379,-80.20931934,116.99,116.99,Pizza,California Pizza Kitchen,33414,Village Of Wellington
227,10300 Forest Hill Blvd,"Pizza Place,Take Out Restaurants,American Restaurants,Restaurants,Italian Restaurants,Pizza",Wellington,US,26.64711379,-80.20931934,14.29,14.29,The Original Bbq Chicken Pizza,California Pizza Kitchen,33414,Village Of Wellington
228,3817 W 13th St N,Pizza Place,Wichita,US,37.70839273,-97.38826742,4.89,4.89,Taco Pizza,Knolla's Pizza,67203,KS
229,14 E 10th St,"Sports Bar, American Restaurant, and Bar,American Restaurant,Bar,Sports Bar",Erie,US,42.12574064,-80.08198836,4.99,4.99,Pizza Logs,Sluggers Sports Bar,16501,PA
231,1665 Stelton Rd,American Restaurant and Asian Restaurant,Piscataway,US,40.5337146,-74.41911221,7.99,7.99,Buffalo Pizza,Suraya's - Grill and Fried Chicken,8854,NJ
232,1665 Stelton Rd,American Restaurant and Asian Restaurant,Piscataway,US,40.5337146,-74.41911221,6.99,6.99,Cheese Pizza,Suraya's - Grill and Fried Chicken,8854,NJ
233,1665 Stelton Rd,American Restaurant and Asian Restaurant,Piscataway,US,40.5337146,-74.41911221,7.99,7.99,Grilled Chicken Pizza,Suraya's - Grill and Fried Chicken,8854,NJ
234,1665 Stelton Rd,American Restaurant and Asian Restaurant,Piscataway,US,40.5337146,-74.41911221,4.49,4.49,Pizza Burger,Suraya's - Grill and Fried Chicken,8854,NJ
235,1665 Stelton Rd,American Restaurant and Asian Restaurant,Piscataway,US,40.5337146,-74.41911221,4.99,4.99,Pizza Fries,Suraya's - Grill and Fried Chicken,8854,NJ
236,1665 Stelton Rd,American Restaurant and Asian Restaurant,Piscataway,US,40.5337146,-74.41911221,7.99,7.99,Vegetable Pizza,Suraya's - Grill and Fried Chicken,8854,NJ
237,1933 5th Ave,"American Restaurant,Restaurant",Seattle,US,47.613,-122.3383,16.0,16.0,Bbq Chicken Pizza,Icon Grill,98101,WA
238,1933 5th Ave,"American Restaurant,Restaurant",Seattle,US,47.613,-122.3383,16.0,16.0,Bbq Chicken Pizza,Icon Grill,98101,WA
239,1933 5th Ave,"American Restaurant,Restaurant",Seattle,US,47.613,-122.3383,15.0,15.0,Pepperoni Pizza,Icon Grill,98101,WA
240,1933 5th Ave,"American Restaurant,Restaurant",Seattle,US,47.613,-122.3383,15.0,15.0,Pepperoni Pizza,Icon Grill,98101,WA
241,1933 5th Ave,"American Restaurant,Restaurant",Seattle,US,47.613,-122.3383,16.0,16.0,Smoked Chicken Bbq Pizza,Icon Grill,98101,WA
242,1933 5th Ave,"American Restaurant,Restaurant",Seattle,US,47.613,-122.3383,15.0,15.0,Spinach Artichoke Pizza,Icon Grill,98101,WA
243,1933 5th Ave,"American Restaurant,Restaurant",Seattle,US,47.613,-122.3383,15.0,15.0,Wood Fire Grilled Pizza,Icon Grill,98101,WA
244,130 Town Center Rd,Deli / Bodega,King Of Prussia,US,40.0945493,-75.36821154,7.29,7.29,Pizza Steak,Michael's Jewish Delicatessen,19406,PA
245,1295 Grandview Ave,"Restaurant,Restaurants,European Restaurants",Columbus,US,39.984147,-83.044937,15.0,15.0,Garden Pizza,Spagio,43212,Marble Cliff
246,1425 Gross Rd,"Restaurants,Texas (tx),Mesquite,Mesquite Restaurants,Greek Restaurant,Restaurant",Mesquite,US,32.810359999999996,-96.62621,4.75,4.75,Cheese Pizza,Atheneos Greek Village Cafe,75149,TX
247,1425 Gross Rd,"Restaurants,Texas (tx),Mesquite,Mesquite Restaurants,Greek Restaurant,Restaurant",Mesquite,US,32.810359999999996,-96.62621,6.99,6.99,Gyro Pita Pizza,Atheneos Greek Village Cafe,75149,TX
248,1425 Gross Rd,"Restaurants,Texas (tx),Mesquite,Mesquite Restaurants,Greek Restaurant,Restaurant",Mesquite,US,32.810359999999996,-96.62621,9.75,9.75,Gyro Pizza,Atheneos Greek Village Cafe,75149,TX
249,3130 Route 10 W,Japanese Restaurant,Denville,US,40.8708844,-74.51648712,10.95,10.95,Sushi Pizza,Midori Japanese Restaurant,7834,NJ
250,938 N Main St,Chinese Restaurant,Suffolk,US,36.743145,-76.583496,1.25,1.25,Pizza Roll,China Moon,23434,VA
251,1019 Westgate Ave,"Pizza,Restaurants,Pizza Place,Take Out Restaurants,Caterers",Newark,US,40.04792,-82.44069,4.5,4.5,"Italian, Veggie or Pizza Sub",Louie's Pizza,43055,OH
252,1203 Walnut St,"Vegetarian / Vegan Restaurant,Restaurant,Bar & Grills,Caterers,Restaurants",Newton Highlands,US,42.320827,-71.205376,9.0,9.0,Adult Cheese Pizza,Walnut Grille,2461,MA
253,1203 Walnut St,"Vegetarian / Vegan Restaurant,Restaurant,Bar & Grills,Caterers,Restaurants",Newton Highlands,US,42.320827,-71.205376,12.5,12.5,Artichoke and Sweet Potato Pizza,Walnut Grille,2461,MA
254,1203 Walnut St,"Vegetarian / Vegan Restaurant,Restaurant,Bar & Grills,Caterers,Restaurants",Newton Highlands,US,42.320827,-71.205376,12.5,12.5,Tuscan Fig and Oyster Mushroom Pizza,Walnut Grille,2461,MA
255,1401 Coshocton Ave,"Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place",Mount Vernon,US,40.40309,-82.44859,17.49,9.49,Captain Jean Pizza,Pirate's Cove,43050,OH
256,1401 Coshocton Ave,"Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place",Mount Vernon,US,40.40309,-82.44859,12.5,12.5,Cheese Pizza,Pirate's Cove,43050,OH
257,1401 Coshocton Ave,"Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place",Mount Vernon,US,40.40309,-82.44859,19.99,10.49,Cove Taco Pizza,Pirate's Cove,43050,OH
258,1401 Coshocton Ave,"Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place",Mount Vernon,US,40.40309,-82.44859,19.99,10.49,Greek Pizza,Pirate's Cove,43050,OH
259,1401 Coshocton Ave,"Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place",Mount Vernon,US,40.40309,-82.44859,19.99,10.49,H.o.g. Pizza,Pirate's Cove,43050,OH
260,1401 Coshocton Ave,"Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place",Mount Vernon,US,40.40309,-82.44859,19.99,10.49,Man Eater Mike Pizza,Pirate's Cove,43050,OH
261,1401 Coshocton Ave,"Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place",Mount Vernon,US,40.40309,-82.44859,19.99,10.49,Maneater Mike Pizza,Pirate's Cove,43050,OH
262,1401 Coshocton Ave,"Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place",Mount Vernon,US,40.40309,-82.44859,18.99,9.99,Pirate Special Pizza,Pirate's Cove,43050,OH
263,1401 Coshocton Ave,"Pizza,Caterers,Take Out Restaurants,Family Style Restaurants,Restaurants,Catering,Pizza Place",Mount Vernon,US,40.40309,-82.44859,5.79,5.79,Pizza Bread,Pirate's Cove,43050,OH
264,1001 Jason Pl,"Pizza Place,Restaurants,Food & Entertainment",Chatham,US,39.684379,-89.706158,12.99,12.99,Deluxe Pizza,Antonio's Pizza,62629,IL
265,1001 Jason Pl,"Pizza Place,Restaurants,Food & Entertainment",Chatham,US,39.684379,-89.706158,16.99,16.99,Greek Pizza,Antonio's Pizza,62629,IL
266,1001 Jason Pl,"Pizza Place,Restaurants,Food & Entertainment",Chatham,US,39.684379,-89.706158,1.79,1.79,Pizza By The Slice,Antonio's Pizza,62629,IL
267,1001 Jason Pl,"Pizza Place,Restaurants,Food & Entertainment",Chatham,US,39.684379,-89.706158,5.99,5.99,Pizza Sub,Antonio's Pizza,62629,IL
268,1001 Jason Pl,"Pizza Place,Restaurants,Food & Entertainment",Chatham,US,39.684379,-89.706158,12.99,12.99,Supreme Deluxe Pizza,Antonio's Pizza,62629,IL
269,1001 Jason Pl,"Pizza Place,Restaurants,Food & Entertainment",Chatham,US,39.684379,-89.706158,12.99,12.99,Veggie or Meat Deluxe Pizza,Antonio's Pizza,62629,IL
270,1001 Jason Pl,"Pizza Place,Restaurants,Food & Entertainment",Chatham,US,39.684379,-89.706158,8.99,8.99,White Pizza,Antonio's Pizza,62629,IL
271,562 Broad St,"Breakfast Spot,labor organizations",Newark,US,40.74180603,-74.16905811,8.5,8.5,Broad Street Cheese Pizza,Broad Street Cafe,7102,Midtown
272,562 Broad St,"Breakfast Spot,labor organizations",Newark,US,40.74180603,-74.16905811,10.0,10.0,Pizza Bianca,Broad Street Cafe,7102,Midtown
273,562 Broad St,"Breakfast Spot,labor organizations",Newark,US,40.74180603,-74.16905811,8.5,8.5,Vegan Pizza,Broad Street Cafe,7102,Midtown
274,3610 Route 378,Restaurant,Bethlehem,US,40.5813,-75.388214,7.0,7.0,Margarita Flat Bread Pizza,Art Cafe,18015,PA
275,357 Us Highway 9,"Chinese Restaurants,Gourmet Restaurants,Asian Restaurants,Restaurants,Hunan Restaurants,Seafood Restaurants,Chinese Restaurant",Englishtown,US,40.31333772,-74.30512905,12.0,12.0,Tuna Pizza,Hunan Gourmet,7726,NJ
276,7301 N Fm 620,"Pizza,Take Out Restaurants,Italian Restaurants,Caterers,Restaurants,Pizza Place",Austin,US,30.405541999999997,-97.853065,14.49,14.49,Bacon Pizzaburger,Austin's Pizza,78726,TX
277,7301 N Fm 620,"Pizza,Take Out Restaurants,Italian Restaurants,Caterers,Restaurants,Pizza Place",Austin,US,30.405541999999997,-97.853065,7.99,7.99,Dessert Pizza,Austin's Pizza,78726,TX
278,7301 N Fm 620,"Pizza,Take Out Restaurants,Italian Restaurants,Caterers,Restaurants,Pizza Place",Austin,US,30.405541999999997,-97.853065,13.99,13.99,Las Pizzas Del Fuego,Austin's Pizza,78726,TX
279,7301 N Fm 620,"Pizza,Take Out Restaurants,Italian Restaurants,Caterers,Restaurants,Pizza Place",Austin,US,30.405541999999997,-97.853065,11.99,11.99,Pizza Rolls,Austin's Pizza,78726,TX
280,7301 N Fm 620,"Pizza,Take Out Restaurants,Italian Restaurants,Caterers,Restaurants,Pizza Place",Austin,US,30.405541999999997,-97.853065,13.39,13.39,The White Pizza,Austin's Pizza,78726,TX
282,9822 Libra Ave,"Pizza Place,Sacramento Restaurants",Sacramento,US,38.562374,-121.328061,14.25,14.25,Buffalo Chicken Pizza,Milanos Pizza,95827,CA
283,9822 Libra Ave,"Pizza Place,Sacramento Restaurants",Sacramento,US,38.562374,-121.328061,15.5,15.5,Carne Pizza,Milanos Pizza,95827,CA
284,9822 Libra Ave,"Pizza Place,Sacramento Restaurants",Sacramento,US,38.562374,-121.328061,11.0,11.0,Deluxe Style Pizza,Milanos Pizza,95827,CA
285,9822 Libra Ave,"Pizza Place,Sacramento Restaurants",Sacramento,US,38.562374,-121.328061,13.0,13.0,Hawaiian Pizza,Milanos Pizza,95827,CA
