,address,categories,primary categories,city,country,latitude,longitude,menus max amount,menus min amount,menus name,postal code,postalCode,province
7673,2250 Harding Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Lima,US,40.730765000000005,-84.064219,9.99,9.99,Supreme Pizza,Little Caesar's Pizza,45804,OH
7674,708a N Riverside Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Española,US,35.997199,-106.06458799999999,9.99,9.99,Supreme Pizza,Little Caesar's Pizza,87532,NM
7675,708a N Riverside Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Española,US,35.997199,-106.06458799999999,5.0,5.0,HotNReady Large Pizza,Little Caesar's Pizza,87532,NM
7676,2123 S Madison St,"Restaurant,Pizza Place",Accommodation & Food Services,Muncie,US,40.176175,-85.38167800000001,12.99,12.99,Tuscan 6 Cheese Pizza,Papa John's Pizza,47302,IN
7677,2123 S Madison St,"Restaurant,Pizza Place",Accommodation & Food Services,Muncie,US,40.176175,-85.38167800000001,12.99,12.99,The Meats Pizza,Papa John's Pizza,47302,IN
7678,2123 S Madison St,"Restaurant,Pizza Place",Accommodation & Food Services,Muncie,US,40.176175,-85.38167800000001,12.99,12.99,Garden Fresh Pizza,Papa John's Pizza,47302,IN
7679,2123 S Madison St,"Restaurant,Pizza Place",Accommodation & Food Services,Muncie,US,40.176175,-85.38167800000001,26.99,26.99,Three 1 Topping Pizzas Special,Papa John's Pizza,47302,IN
7680,2123 S Madison St,"Restaurant,Pizza Place",Accommodation & Food Services,Muncie,US,40.176175,-85.38167800000001,12.99,12.99,Spicy Italian Pizza,Papa John's Pizza,47302,IN
7681,2123 S Madison St,"Restaurant,Pizza Place",Accommodation & Food Services,Muncie,US,40.176175,-85.38167800000001,12.99,12.99,The Works Pizza,Papa John's Pizza,47302,IN
7682,2123 S Madison St,"Restaurant,Pizza Place",Accommodation & Food Services,Muncie,US,40.176175,-85.38167800000001,11.99,11.99,Extra Large 4 Topping Pizza Special,Papa John's Pizza,47302,IN
7683,1209 N Wells St,"Restaurant,Pizza Place",Accommodation & Food Services,Chicago,US,41.904234,-87.63430699999999,11.0,11.0,Crust Free Pizza,The Happy Camper,60610,IL
7684,40 N Market St,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Charleston,US,32.781387,-79.92845200000001,16.0,16.0,Cheese Pizza,Pizzeria Di Giovanni,29401,SC
7685,25101 N Lake Pleasant Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,Peoria,US,33.711566999999995,-112.271371,20.99,20.99,Add To Large Pizzas,Papa John's Pizza,85383,AZ
7686,25101 N Lake Pleasant Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,Peoria,US,33.711566999999995,-112.271371,12.0,12.0,Any Large Pizza,Papa John's Pizza,85383,AZ
7687,25101 N Lake Pleasant Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,Peoria,US,33.711566999999995,-112.271371,21.0,21.0,Medium Pizza Offers,Papa John's Pizza,85383,AZ
7688,25101 N Lake Pleasant Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,Peoria,US,33.711566999999995,-112.271371,12.0,12.0,Any Large Pizza,Papa John's Pizza,85383,AZ
7689,25101 N Lake Pleasant Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,Peoria,US,33.711566999999995,-112.271371,21.0,21.0,Medium Pizza Offers,Papa John's Pizza,85383,AZ
7690,25101 N Lake Pleasant Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,Peoria,US,33.711566999999995,-112.271371,20.99,20.99,Add to Large Pizzas,Papa John's Pizza,85383,AZ
7691,3306 Columbus St,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Grove City,US,39.88297,-83.0909,11.05,11.05,Meat Pizza,Tristano's Pizzeria,43123,OH
7692,3306 Columbus St,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Grove City,US,39.88297,-83.0909,19.5,19.5,Large Sweet Lou's Authentic Chicago Stuffed Pizza and 1 Item,Tristano's Pizzeria,43123,OH
7693,3306 Columbus St,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Grove City,US,39.88297,-83.0909,4.75,4.75,Old World Style Traditional Pizza,Tristano's Pizzeria,43123,OH
7694,3306 Columbus St,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Grove City,US,39.88297,-83.0909,11.05,11.05,Meat Pizza,Tristano's Pizzeria,43123,OH
7695,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,28.55191646,-80.83984669,16.0,16.0,Deluxe Pizza,Pizzoni's,32780,FL
7696,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,28.55191646,-80.83984669,17.0,17.0,Everything Pizza,Pizzoni's,32780,FL
7697,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,28.55191646,-80.83984669,16.5,16.5,Bbq Pizza,Pizzoni's,32780,FL
7698,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,28.55191646,-80.83984669,16.0,16.0,The New Yorker Pizza,Pizzoni's,32780,FL
7699,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,28.55191646,-80.83984669,15.0,15.0,Veggie Pizza,Pizzoni's,32780,FL
7700,3045 Columbia Blvd,Pizza Place,Accommodation & Food Services,Titusville,US,28.55191646,-80.83984669,16.0,16.0,Cheeseburger Pizza,Pizzoni's,32780,FL
7701,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,41.869442,-87.65549,21.99,14.99,Veggie Pizza,Sofia's Pizza,60607,IL
7702,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,41.869442,-87.65549,21.99,14.99,Garlic Pizza,Sofia's Pizza,60607,IL
7703,1132 W Taylor St,Pizza Place,Accommodation & Food Services,Chicago,US,41.869442,-87.65549,21.99,14.99,Bbq Chicken Pizza,Sofia's Pizza,60607,IL
